Party	Position	Name	Text
더불어민주당	위원	김남국	검증의 역할 자체가 당연히 제대로 기능하지 못하게 되는 겁니다. 그래서 후보자가 고위공직자 그리고 법무부장관의 위치에서 그 역할을 조금 더 고민한다라고 한다면, 그런 심정을 이해하는 측면도 있지만 그래도 이런 의혹 제기에 즉각적으로, 너무 성급하게 반응한 것은 아닌지라는 생각이 듭니다. 그래서 가족에 대한 그런 것들을 했다라는 점에서 가장으로서 부모로서 이렇게 고소를 했다라는 것도 다소 이해가 됩니다. 그러나 또 한편에서는 언론이나 국민들이 봤을 때는 비판에 대한 언론 재갈 물리기, 비판의 기능을 좀 약화시키려고 하는 것 아니냐라는 이런 비판을 또 하게 됩니다. 그래서 고소를 취하할 생각은 없는지 그리고 또 후보자의 언론에 대한 언론관에 대한 입장을 좀 듣고 싶습니다.
N/A	법무부장관후보자	한동훈	위원님, 말씀 감사합니다. 저는 언론의 자유를 대단히 중시합니다. 그게 저의 지론이자 생각이고요. 다만 이건 특별한 경우, 그러니까 명확하게 사실이 아님에도 불구하고 악의적으로 누굴 공격하기 위해서, 한겨레 신문의 이번 보도는 과거의 별장 성접대 보도와 유사한 패턴입니다. 1면에 올렸고 일종의 좌표 찍기식으로 후속 보도들이 주변에서 이어진 것이기 때문에 저는 이 부분에 대해서 명확하게 선례를 남겨야 될 필요가 있다고 생각하는 면이 있습니다. 그리고 제가 그동안에 탄압받는 과정에서 여러 고소․고발은 했지만 당연히 제가 법무부장관후보자로 된 이후에는 최대한 자제하고 최대한 웬만한 것에 대해서는 절대 이렇게 하지 않을 겁니다. 다만 이 사안은 굉장히 특이한 경우라는 걸 이해해 주시기 바라고요. 그리고 이게 전례를 봐도 지금 대통령님께서도 국민을 고소하신 적이 있습니다. 그렇다고 해서 국무를 수행 못 하시거나 그런 상황이 되지는 않지 않았습니까? 그런 부분이 있는 것이고요. 그리고 이 점도 말씀드리고 싶습니다. 지금 민주당에서 굉장히 강력한 언론개혁법을 추진하고 계시지 않습니까? 그 취지를 생각하시면 제가 이번에 고소한 이 정도의 기사는, 이에 대해서 이런 조치를 한 것에 대해서 저는 그 취지상으로 보면 지지해 주셔야 일관성 있는 게 아닌가 싶습니다.
더불어민주당	위원	김남국	전혀 다른 것 같다라는 생각이 드는데요. 지금 한겨레에서 보도한 것을 본인에 대한 좌표 찍기다라고 이렇게 이야기해 보면 언론의 고위공직자에 대한 비판은 아무것도 할 수가 없게 되는 겁니다. 해당 내용이나 이런 것들을 보더라도 본질적인 내용이 아니라 기부에 관련된, 제삼자냐 딸 명의냐 이런 것과 관련된 내용이어서 어떻게 보면 중요하지 않은 사실에 관련된 것이고 첫 보도가 나왔는데 그걸 가지고 본인을 좌표찍기 해서 공격했다라고 이렇게 하는 것 자체가 오해가 아닌가라는 것을 다시 한번 생각을 해 봐 주셨으면 좋겠습니다.
N/A	법무부장관후보자	한동훈	위원님 허락하시면 잠깐만…… 그런데 그 기사는 핵심이 회사 명의로 기부했느냐 제 딸 명의로 기부했느냐였던 것 같습니다. 그러니까 문제는 아까 최강욱 위원님께서도 약간 오해하고 말씀하신 것처럼 그게 대단히 중요한 본질에 관한 것이지요. 제 딸이 한 게 아니라 회사 차원에서 정상적으로 기부한 것을 다 입증을 갖고 있음에도 불구하고 1면 톱 제목에다 떡하니 딸 명의로 기부했다고 썼습니다. 그 부분은 명백히 언론의 자유의 한계를 넘어선 것이라는 것이 제 판단이었는데 위원님은 생각이 다르실 수 있고 그리고 아까 말씀드렸다시피 저도 위원님이 말씀하신 우려를 충분히 이해하고 있습니다. 제가 말씀하신 것 감안해서 숙고해 보겠습니다.
더불어민주당	위원	김남국	숙고를 해 주셨으면 좋겠습니다. 이상입니다.
더불어민주당	위원장	박광온	수고하셨습니다. 다음은 전주혜 위원님 질의하시겠습니다.
국민의힘	위원	전주혜	국민의힘 전주혜 위원입니다. 늦게까지 수고 많으십니다. PPT 좀 보고 여쭈어보겠습니다. 민주당 의원님들은 조국사태 이후에, 조국 장관 사건 이후에 지금 후보자에 대해서 애정의 눈에서 지금 증오의 눈으로 그렇게 바뀌었다고 아까 말씀을 하셨습니다. 그래서 자꾸만 후보자를 조국 장관 사건과 비교를 하려고 하는데요, 한번 보겠습니다. 조국 전 장관 같은 경우는 7대 스펙 이것이 다 거짓으로 판명이 됐고요. 이 중에 물론 허위 경력, 그러니까 과장해서 쓴 것도 있지만 또 아예 지금 위조한 것도 있는 상태입니다. 그런데 이 사건이 주는 시사점은 뭐냐, 우리 사회에 여러 가지 시사점을 줬는데요, 가장 큰 것은 결국 입시의 공정성을 해쳤다는 점입니다. 그 점은 후보자도 동의하시지요?
N/A	법무부장관후보자	한동훈	예, 판결에서도 그런 이유로 유죄 판결을 했던 것으로 기억합니다.
국민의힘	위원	전주혜	그런데 그에 반해서 후보자 같은 경우는 민주당 의원님들이 여러 가지 의혹을 제기하십니다마는 아까 이야기한 것처럼 여기에 편법이나 위조 있어요?
N/A	법무부장관후보자	한동훈	저는 없는 것으로 알고 있습니다.
국민의힘	위원	전주혜	반칙이라고 볼 만한 점도 없지요?
N/A	법무부장관후보자	한동훈	저는 없는 것으로 알고 있습니다.
국민의힘	위원	전주혜	그리고 또한 이러한 보고서나 이런 것을 입시에 사용했다거나 또한 사용할 계획도 없다, 아까 그렇게 밝히셨습니다.
N/A	법무부장관후보자	한동훈	맞습니다.
국민의힘	위원	전주혜	입시의 공정성이 굉장히 중요하기 때문에 한 번 더 여쭤보겠습니다. 후보자가 이제 법무부장관 직을 또 앞으로 취임해서 수행하시는 동안에도 사실 굉장히 고도의 도덕성을 요하지 않습니까?
N/A	법무부장관후보자	한동훈	그렇습니다.
국민의힘	위원	전주혜	입시의 공정성을 해하는 행위를 하지 않겠다, 여기에서 약속하실 수 있는 것이지요?
N/A	법무부장관후보자	한동훈	너무나 당연한 말씀이고요, 꼭 그렇게 하겠습니다.
국민의힘	위원	전주혜	예. 그다음 질문을 하겠습니다. 검수완박 법안에 대해서 한번 좀 여쭤보겠습니다. 후보자는 제가 보기에는 증오의 대상이기도 하지만 민주당 의원님들께는 두려움의 대상이기도 한 것 같습니다. 왜냐하면요, 제가 법사위 소속이라 지금 검수완박 법안의 추진 경위에 대해서 좀 주의 깊게도 봤습니다마는 굉장히 공교롭게도 후보자가 지난 4월 6일에 검언유착 무혐의 처분을 받으셨잖아요?
N/A	법무부장관후보자	한동훈	예, 그랬던 것 같습니다.
국민의힘	위원	전주혜	그리고 나서 얼마 후에 민주당이 검수완박 당론 채택을 하고 있습니다. 그리고 또 3일 이후에 검수완박 법이 발의가 됐고요. 그래서 어떻게 보면 이게 결국은 민주당에게는 후보자가 증오의 대상이기도 하지만 또 두려움의 대상이 아닌가 하는 그런 생각이 듭니다. 이게 너무 공교롭게 사보임이랄지 아니면 검수완박 법 당론 채택이랄지 발의 그다음에 아주 그냥 일사천리로 진행된 이런 과정을 볼 때 그런 생각이 드는데요. 이 중에서 지금 검수완박 법이 가장 중요한 것은 공직자와 선거범죄가 검찰의 직접수사 대상에서 빠지게 되는 거지요. 그래서 오히려 이게 국회의원 방탄법이라는 국민적 질타가 굉장히 높습니다. 저도 그 부분에 대해서는 국민 분들께 굉장히 죄송하다는 말을 드리는 바입니다. 아까 후보자께서 말씀하신 것처럼 이 법안이 이렇게 시행이 돼 버리면 부패한 정치인과 공직자의 처벌을 어렵게 한다 그리고 그 과정에서 국민이 보게 될 피해가 너무 명확하다 이런 얘기를 하고 계시거든요. 이 부분에 대해서 조금 더 설명을 해 주시겠어요, 공직자범죄와 선거범죄가 빠짐으로써 어떠한 국민적 피해가 있는지?
N/A	법무부장관후보자	한동훈	일반적으로 말씀할 때 부정부패는 피해자가 없다고 말을 하는데 저는 그렇지 않다고 생각합니다. 부정부패의 피해자는 국민입니다. 부정부패는, 상층부의 부정부패는 하층부로 다 전염되고요. 전염되면 결국은 최종적으로는 국민이 약탈당하게 된다고 생각합니다. 그렇기 때문에 일정 정도 수준 이상의 국가에서는 부정부패를 강력하게 처벌해야 한다는 것입니다. 그런데 문제는, 지금 범죄의 트렌드는 어떠냐 하면 과거처럼 금품범죄로 바로 드러나는 경우는 오히려 대단히 드뭅니다. 공직범죄 그러니까 직권남용이나 허위공문서라든가 직무유기 같은 외형적으로 투명하게 일단 단서가 드러나는 범죄를 수사하는 과정에서 그 동기가 됐던 금품범죄로 이어지는 경우가 대부분이거든요. 왜냐하면 이 범죄를 저지른 사람 입장에서도 방어권이 굉장히 발전하고 법률적인 기술이 늘어나기 때문에 그런 것인데요. 그러니까 국정농단도 그렇고 최근에 있던 대부분의 경우에 공직비리, 그러니까 직권남용이나 직무유기 같은 것으로 출발해서 부정부패 수사로 이어지는 게 거의 대부분입니다. 그러니까 이 공직비리 수사는 단순하게 6대 범죄라든가 전체 권력비리 범죄 중의 원 오브 뎀이 아니고 그 전체 권력비리 수사의 입구입니다. 그런데 그 입구를 이렇게 틀어막아 버리면 단지 6분의 1이 줄어드는 게 아니라 저는 2분의 1, 4분의 3이 줄어든다고 생각합니다. 그러니까 ‘공직비리가 6개 중에 하나니까 하나 빠진다’ 이런 의미가 아닌 것이지요. 그러니까 그런 점에서 보면 이게 부패가 만연하게 될까 저는 대단히 두렵고요. 부패의 전염은 결국은 국민들에 대한 어떤 약탈을 가져올 것이기 때문에 국민들의 피해를 제가 우려한다는 말씀을 드리는 겁니다.
국민의힘	위원	전주혜	그러니까 요약해서 보면 바로 그렇게 부패, 뇌물사건이 밝혀지는 게 아니라 항상 이게 첫 단추가 결국은 막혀 버리기 때문에 그 이후의 진행이 안 될 수밖에 없다, 지금 그런 말씀이신 거잖아요.
N/A	법무부장관후보자	한동훈	그렇습니다. 최근의 유명한 사건들 보면 대부분의 경우에 이 정부 초기에 있었던 소위 말하는 그런 수사들이 직권남용으로 들어갈 수밖에 없었던 이유 중의 하나는 요즘에는 그렇게 금품을 대놓고 현금으로 주고받고 이렇게는 안 하거든요. 나중에 약속한다든가 무슨 공사 이후에 채용을 해 준다든가 이런 방향으로 가기 때문에 그 부분을 바로 드러나게 해서 수사하는 옛날 방식은 잘 통하지가 않습니다. 그러니까 뭔가 이상한 공적인 업무가 행해진 것이 드러나는 데에서 범죄의 단서가 출발되는 것이 대부분입니다. 지난 5년이 계속 그래 왔고요. 그런데 이렇게 검찰 수사를 막상 부패수사, 그러니까 금품수사는 놔두고, 그렇지만 이 입구가 되는 이 부분에 대해서는 못 하게 한다면 이것은 저는 심각하게 범죄 대응에 큰 구멍이 생기는 거라고 생각합니다. 그리고 또 하나만 말씀을 드리자면, 수사 단계라든가 이런 것을 복잡하게 해 놓으면 사실 그런 쪽의 수사가 이루어지지 않습니다. 단적으로 말씀드리면 제가 이렇게 공격받고 하는 동안에 몇 차례 고소・고발을 한 적이 있었는데요. 제가 어디다가 고소・고발을 해야 되는지를 모르겠더라고요, 제가 법률 전문가인데도 불구하고. 그러니까 제 고소・고발장이 여섯 번을 날아다닌 적이 있거든요. 그런데 가만히 보면 공수처라든가 검찰이라든가 경찰도 자기들도 몰랐을 것 같아요. 어떻게 어떻게, 이게 받아야 되는지 말아야 되는지. 그런데 저는 어차피 이걸 선례를 남기기 위해서 끝까지 가겠다는 생각으로 하니까 그래도 따라다닌 건데 일반적인 평생에 한 번 이런 일을 겪으시는 국민들 입장에서는 이것 중간에 포기할 겁니다.
